date,type,src,dst,weight
2010-10-01,partial,CHL,PER,0.865849587919864
2010-10-01,partial,CHL,SLV,0.5363442588587473
2010-10-01,partial,CHL,URY,0.7077926595890331
2010-10-01,partial,COL,DOM,0.48715290103020703
2010-10-01,partial,COL,ECU,0.933955227202689
2010-10-01,partial,COL,MEX,0.9666320473027743
2010-10-01,partial,COL,PAN,0.9742418817555245
2010-10-01,partial,COL,PER,0.9718084418355263
2010-10-01,partial,COL,SLV,0.6685811636172166
2010-10-01,partial,COL,URY,0.7769069173122113
2010-10-01,partial,DOM,MEX,0.6010743276871556
2010-10-01,partial,DOM,PAN,0.5196855066666407
2010-10-01,partial,DOM,PER,0.5070818935268209
2010-10-01,partial,ECU,MEX,0.9036768251337335
2010-10-01,partial,ECU,PAN,0.9101773658010255
2010-10-01,partial,ECU,PER,0.9023248992809105
2010-10-01,partial,ECU,SLV,0.8045922793769253
2010-10-01,partial,ECU,URY,0.8894077593267234
2010-10-01,partial,MEX,PAN,0.9740489754077588
2010-10-01,partial,MEX,PER,0.9512271751292154
2010-10-01,partial,MEX,SLV,0.674338692631335
2010-10-01,partial,MEX,URY,0.7067067029175732
2010-10-01,partial,PAN,PER,0.9789867936563499
2010-10-01,partial,PAN,SLV,0.7021069761163166
2010-10-01,partial,PAN,URY,0.7025007802802756
2010-10-01,partial,PER,SLV,0.6936168651741936
2010-10-01,partial,PER,URY,0.7315672220489599
2010-10-01,partial,SLV,URY,0.6529088362752284
2010-10-01,mst,ARG,URY,0.8896289546041928
2010-10-01,mst,BRA,COL,0.9464453520283523
2010-10-01,mst,BRA,MEX,0.9355856224608515
2010-10-01,mst,CHL,URY,0.7157889674158523
2010-10-01,mst,COL,PAN,0.944111057988153
2010-10-01,mst,DOM,SLV,0.9633524374937513
2010-10-01,mst,DOM,URY,0.8923438158522359
2010-10-01,mst,ECU,SLV,0.706345487393557
2010-10-01,mst,PAN,PER,0.9594850519363398
2010-10-01,mst,PAN,SLV,0.8878457068341268
2011-01-01,corr,ARG,BRA,0.7465926776773949
2011-01-01,corr,ARG,COL,0.555784359621172
2011-01-01,corr,ARG,DOM,0.45180813364517275
2011-01-01,corr,ARG,ECU,0.4446560301245872
2011-01-01,corr,ARG,MEX,0.7356203758214047
2011-01-01,corr,ARG,PAN,0.668179700465454
2011-01-01,corr,ARG,PER,0.5185025607752002
2011-01-01,corr,ARG,SLV,0.6300005117713771
2011-01-01,corr,ARG,URY,0.7474574244625645
2011-01-01,corr,BRA,COL,0.901843496689759
2011-01-01,corr,BRA,DOM,0.4741206044914699
2011-01-01,corr,BRA,MEX,0.9281684059261589
2011-01-01,corr,BRA,PAN,0.8751641423316445
2011-01-01,corr,BRA,PER,0.8180415815270629
2011-01-01,corr,BRA,SLV,0.6138826516245872
2011-01-01,corr,BRA,URY,0.8304908973156095
2011-01-01,corr,COL,DOM,0.519807732118739
2011-01-01,corr,COL,MEX,0.8803223005639773
2011-01-01,corr,COL,PAN,0.8913381798823714
2011-01-01,corr,COL,PER,0.9107336954464662
2011-01-01,corr,COL,SLV,0.5577083782743495
2011-01-01,corr,COL,URY,0.7720037720644486
2011-01-01,corr,DOM,MEX,0.46053343959282267
2011-01-01,corr,DOM,PAN,0.7023497830318137
2011-01-01,corr,DOM,PER,0.6916768485025327
2011-01-01,corr,DOM,SLV,0.8592172859664883
2011-01-01,corr,DOM,URY,0.5215242086651201
2011-01-01,corr,MEX,PAN,0.8219226379099409
2011-01-01,corr,MEX,PER,0.7735545326917924
2011-01-01,corr,MEX,SLV,0.6575896753922136
2011-01-01,corr,MEX,URY,0.8894842458645223
2011-01-01,corr,PAN,PER,0.9491081103344301
2011-01-01,corr,PAN,SLV,0.7667990987348826
2011-01-01,corr,PAN,URY,0.7997820079909906
2011-01-01,corr,PER,SLV,0.7120919912295914
2011-01-01,corr,PER,URY,0.7616083358829697
2011-01-01,corr,SLV,URY,0.6679089931962662
2011-01-01,partial,ARG,PER,0.4931804729247143
2011-01-01,partial,BRA,CHL,0.8590630397992076
2011-01-01,partial,BRA,COL,0.9367604425724559
2011-01-01,partial,BRA,ECU,0.8861773636268985
2011-01-01,partial,BRA,MEX,0.9716374780650495
2011-01-01,partial,BRA,PAN,0.911029511926675
2011-01-01,partial,BRA,PER,0.8774740917348646
2011-01-01,partial,BRA,SLV,0.535410499654544
2011-01-01,partial,BRA,URY,0.8178674080775171
2011-01-01,partial,CHL,COL,0.7105943854672879
2011-01-01,partial,CHL,ECU,0.6554816957721893
2011-01-01,partial,CHL,MEX,0.8158245823731509
2011-01-01,partial,CHL,PAN,0.617198574391824
2011-01-01,partial,CHL,PER,0.5973310314166183
2011-01-01,partial,CHL,URY,0.6840501678985139
2011-01-01,partial,COL,ECU,0.8669197433594849
2011-01-01,partial,COL,MEX,0.9344054386808709
2011-01-01,partial,COL,PAN,0.9382356326605671
2011-01-01,partial,COL,PER,0.9435239698111981
2011-01-01,partial,COL,SLV,0.49602448028283114
2011-01-01,partial,COL,URY,0.8028522905447488
2011-01-01,partial,DOM,SLV,0.5844201496896952
2011-01-01,partial,ECU,MEX,0.9168808364470055
2011-01-01,partial,ECU,PAN,0.8847409603433375
2011-01-01,partial,ECU,PER,0.8344088332552817
2011-01-01,partial,ECU,SLV,0.7385600287661116
2011-01-01,partial,ECU,URY,0.8808611570093469
2011-01-01,partial,MEX,PAN,0.8952705433484553
2011-01-01,partial,MEX,PER,0.8630444829983785
2011-01-01,partial,MEX,SLV,0.5939430495925533
2011-01-01,partial,MEX,URY,0.8790153891035983
2011-01-01,partial,PAN,PER,0.9595474523779816
2011-01-01,partial,PAN,SLV,0.6308649077061318
2011-01-01,partial,PAN,URY,0.7845927543555774
2011-01-01,partial,PER,SLV,0.5999229460151659
2011-01-01,partial,PER,URY,0.7633313734758757
2011-01-01,partial,SLV,URY,0.534870698895784
2011-01-01,mst,ARG,URY,0.7474574244625645
2011-01-01,mst,ARG,ECU,0.4446560301245872
2011-01-01,mst,BRA,MEX,0.9281684059261589
2011-01-01,mst,BRA,COL,0.901843496689759
2011-01-01,mst,BRA,CHL,0.36428185113683315
2011-01-01,mst,COL,PER,0.9107336954464662
2011-01-01,mst,DOM,SLV,0.8592172859664883
2011-01-01,mst,MEX,URY,0.8894842458645223
2011-01-01,mst,PAN,PER,0.9491081103344301
2011-01-01,mst,PAN,SLV,0.7667990987348826
2011-04-01,corr,ARG,BRA,0.7668509040090842
2011-04-01,corr,ARG,CHL,0.8398497864985999
2011-04-01,corr,ARG,COL,0.5700077394257246
2011-04-01,corr,ARG,DOM,0.5044447986932856
2011-04-01,corr,ARG,ECU,0.4923228227466576
2011-04-01,corr,ARG,MEX,0.7281499163234458
2011-04-01,corr,ARG,PAN,0.6397977422377102
2011-04-01,corr,ARG,PER,0.5267161963634162
2011-04-01,corr,ARG,SLV,0.6911878770635449
2011-04-01,corr,ARG,URY,0.7913039528190536
2011-04-01,corr,BRA,CHL,0.5554060512662136
2011-04-01,corr,BRA,COL,0.9124017665858908
2011-04-01,corr,BRA,DOM,0.6287461740299021
2011-04-01,corr,BRA,MEX,0.9266917950943616
2011-04-01,corr,BRA,PAN,0.9337113903670229
2011-04-01,corr,BRA,PER,0.9094195834711242
2011-04-01,corr,BRA,SLV,0.800038430660785
2011-04-01,corr,BRA,URY,0.8636302735801376
2011-04-01,corr,CHL,MEX,0.516851366822563
2011-04-01,corr,CHL,SLV,0.48198154947933114
2011-04-01,corr,CHL,URY,0.6553604719639355
2011-04-01,corr,COL,DOM,0.7092533270895611
2011-04-01,corr,COL,MEX,0.8904476925291546
2011-04-01,corr,COL,PAN,0.9483943973974637
2011-04-01,corr,COL,PER,0.9709061206015601
2011-04-01,corr,COL,SLV,0.7691527723257416
2011-04-01,corr,COL,URY,0.7695657254523738
2011-04-01,corr,DOM,MEX,0.6081756197192452
2011-04-01,corr,DOM,PAN,0.6691552394822223
2011-04-01,corr,DOM,PER,0.6714418280439637
2011-04-01,corr,DOM,SLV,0.7220376883004834
2011-04-01,corr,DOM,URY,0.5746202251124949
2011-04-01,corr,MEX,PAN,0.8646951227905382
2011-04-01,corr,MEX,PER,0.8575884134362869
2011-04-01,corr,MEX,SLV,0.8589614013957922
2011-04-01,corr,MEX,URY,0.92283240133331
2011-04-01,corr,PAN,PER,0.9507716883778318
2011-04-01,corr,PAN,SLV,0.7714034579548597
2011-04-01,corr,PAN,URY,0.7908489551138667
2011-04-01,corr,PER,SLV,0.754640549480717
2011-04-01,corr,PER,URY,0.7246093273374391
2011-04-01,corr,SLV,URY,0.8134005831892802
2011-04-01,partial,ARG,BRA,0.47683972731545626
2011-04-01,partial,ARG,COL,0.5101540779737715
2011-04-01,partial,ARG,MEX,0.40670826477789973
2011-04-01,partial,ARG,PAN,0.513570299712927
2011-04-01,partial,ARG,PER,0.5632447179465815
2011-04-01,partial,BRA,CHL,0.7999337395163081
2011-04-01,partial,BRA,COL,0.9139578518617958
2011-04-01,partial,BRA,ECU,0.8975360357843056
2011-04-01,partial,BRA,MEX,0.9585912190989945
2011-04-01,partial,BRA,PAN,0.9327545275450323
2011-04-01,partial,BRA,PER,0.930310406890729
2011-04-01,partial,BRA,SLV,0.8237625738638941
2011-04-01,partial,BRA,URY,0.8041005752350144
2011-04-01,partial,CHL,COL,0.5523508100986763
2011-04-01,partial,CHL,ECU,0.678709332616806
2011-04-01,partial,CHL,MEX,0.7618574624265555
2011-04-01,partial,CHL,PAN,0.5800893087269348
2011-04-01,partial,CHL,PER,0.570025516375678
2011-04-01,partial,CHL,SLV,0.6392585291748653
2011-04-01,partial,CHL,URY,0.6665159364917628
2011-04-01,partial,COL,DOM,0.5460292313154915
2011-04-01,partial,COL,ECU,0.8794218553172122
2011-04-01,partial,COL,MEX,0.9113446178437618
2011-04-01,partial,COL,PAN,0.9577854623184602
2011-04-01,partial,COL,PER,0.9766140654794061
2011-04-01,partial,COL,SLV,0.7967973302688642
2011-04-01,partial,COL,URY,0.754674807210471
2011-04-01,partial,DOM,ECU,0.645928069276712
2011-04-01,partial,DOM,MEX,0.41210191890368525
2011-04-01,partial,DOM,PAN,0.48567872900094144
2011-04-01,partial,DOM,PER,0.49937034416323345
2011-04-01,partial,DOM,SLV,0.5663185929456613
2011-04-01,partial,DOM,URY,0.40730286092488444
2011-04-01,partial,ECU,MEX,0.9243491360563232
2011-04-01,partial,ECU,PAN,0.8684273169815917
2011-04-01,partial,ECU,PER,0.8553781418592278
2011-04-01,partial,ECU,SLV,0.8882970275138529
2011-04-01,partial,ECU,URY,0.90608142344387
2011-04-01,partial,MEX,PAN,0.8984391479875208
2011-04-01,partial,MEX,PER,0.9037648883296153
2011-04-01,partial,MEX,SLV,0.8785307407925055
2011-04-01,partial,MEX,URY,0.8800603288301758
2011-04-01,partial,PAN,PER,0.9663455330555286
2011-04-01,partial,PAN,SLV,0.7910204931586574
2011-04-01,partial,PAN,URY,0.7610246438755748
2011-04-01,partial,PER,SLV,0.7985931930747783
2011-04-01,partial,PER,URY,0.7221292179282398
2011-04-01,partial,SLV,URY,0.7939838719402755
2011-04-01,mst,ARG,CHL,0.8398497864985999
2011-04-01,mst,ARG,URY,0.7913039528190536
2011-04-01,mst,ARG,ECU,0.4923228227466576
2011-04-01,mst,BRA,PAN,0.9337113903670229
2011-04-01,mst,BRA,MEX,0.9266917950943616
2011-04-01,mst,COL,PER,0.9709061206015601
2011-04-01,mst,DOM,SLV,0.7220376883004834
2011-04-01,mst,MEX,URY,0.92283240133331
2011-04-01,mst,MEX,SLV,0.8589614013957922
2011-04-01,mst,PAN,PER,0.9507716883778318
2011-07-01,corr,ARG,BRA,0.8149943151246609
2011-07-01,corr,ARG,CHL,0.704922379333483
2011-07-01,corr,ARG,COL,0.754580375528587
2011-07-01,corr,ARG,DOM,0.5973759661707547
2011-07-01,corr,ARG,ECU,0.4785522624270032
2011-07-01,corr,ARG,MEX,0.8253126056999406
2011-07-01,corr,ARG,PAN,0.7723671037152884
2011-07-01,corr,ARG,PER,0.6920090575599998
2011-07-01,corr,ARG,SLV,0.7953952296555596
2011-07-01,corr,ARG,URY,0.8057622830234743
2011-07-01,corr,BRA,CHL,0.6347494261610825
2011-07-01,corr,BRA,COL,0.9263191238995445
2011-07-01,corr,BRA,DOM,0.4911200629242583
2011-07-01,corr,BRA,MEX,0.9030224252600215
2011-07-01,corr,BRA,PAN,0.9494811245951887
2011-07-01,corr,BRA,PER,0.8709099988775054
2011-07-01,corr,BRA,SLV,0.6867736449169205
2011-07-01,corr,BRA,URY,0.8316014528520833
2011-07-01,corr,CHL,COL,0.5519289583569853
2011-07-01,corr,CHL,DOM,0.4632655085579484
2011-07-01,corr,CHL,MEX,0.6163064873635421
2011-07-01,corr,CHL,PAN,0.5147874019008686
2011-07-01,corr,CHL,PER,0.5159396749610438
2011-07-01,corr,CHL,SLV,0.6223302351363079
2011-07-01,corr,CHL,URY,0.6602041616874383
2011-07-01,corr,COL,DOM,0.6109280351882067
2011-07-01,corr,COL,MEX,0.8950525532644159
2011-07-01,corr,COL,PAN,0.9088916353276387
2011-07-01,corr,COL,PER,0.8792629391860828
2011-07-01,corr,COL,SLV,0.6616015714962223
2011-07-01,corr,COL,URY,0.8028349282329592
2011-07-01,corr,DOM,MEX,0.4445231530024792
2011-07-01,corr,DOM,PAN,0.5521464310914864
2011-07-01,corr,DOM,PER,0.49204269997719036
2011-07-01,corr,DOM,SLV,0.6206271997058403
2011-07-01,corr,DOM,URY,0.4335527320796484
2011-07-01,corr,ECU,MEX,0.41496697247263054
2011-07-01,corr,ECU,SLV,0.5945760794988972
2011-07-01,corr,ECU,URY,0.453186349953755
2011-07-01,corr,MEX,PAN,0.8218466976755092
2011-07-01,corr,MEX,PER,0.8214822014842904
2011-07-01,corr,MEX,SLV,0.7640246146115527
2011-07-01,corr,MEX,URY,0.8728867575128759
2011-07-01,corr,PAN,PER,0.8620822364517768
2011-07-01,corr,PAN,SLV,0.6504738711791845
2011-07-01,corr,PAN,URY,0.7961867388264426
2011-07-01,corr,PER,SLV,0.6308427673245606
2011-07-01,corr,PER,URY,0.741696511365935
2011-07-01,corr,SLV,URY,0.726236001803963
2011-07-01,partial,ARG,BRA,0.5484576816633779
2011-07-01,partial,ARG,CHL,0.6508409657180753
2011-07-01,partial,ARG,COL,0.45105013060305243
2011-07-01,partial,ARG,MEX,0.5733040919497776
2011-07-01,partial,ARG,PAN,0.4951299585513075
2011-07-01,partial,ARG,PER,0.4615969202800344
2011-07-01,partial,BRA,CHL,0.6651597895244995
2011-07-01,partial,BRA,COL,0.7972895050455253
2011-07-01,partial,BRA,DOM,0.4508760099332739
2011-07-01,partial,BRA,ECU,0.6366909474535932
2011-07-01,partial,BRA,MEX,0.8337753467818524
2011-07-01,partial,BRA,PAN,0.8837648090459317
2011-07-01,partial,BRA,PER,0.6853457559160878
2011-07-01,partial,BRA,URY,0.5364106970478609
2011-07-01,partial,CHL,MEX,0.6768553660037254
2011-07-01,partial,CHL,PAN,0.43791466027781845
2011-07-01,partial,CHL,URY,0.43755502739468083
2011-07-01,partial,COL,ECU,0.7454383450241167
2011-07-01,partial,COL,MEX,0.7220144620031412
2011-07-01,partial,COL,PAN,0.7733324621778346
2011-07-01,partial,COL,PER,0.7113880747168002
2011-07-01,partial,COL,URY,0.44612089044345976
2011-07-01,partial,DOM,MEX,0.5419745721081674
2011-07-01,partial,DOM,URY,0.5416180328748629
2011-07-01,partial,ECU,MEX,0.5145524250845039
2011-07-01,partial,ECU,PAN,0.6129683195391405
2011-07-01,partial,ECU,PER,0.5036458854569189
2011-07-01,partial,MEX,PAN,0.6335842024509503
2011-07-01,partial,MEX,PER,0.5815933875177046
2011-07-01,partial,MEX,URY,0.6216064666203013
2011-07-01,partial,PAN,PER,0.6787662704599086
2011-07-01,partial,PAN,URY,0.45038153524632296
2011-07-01,mst,ARG,MEX,0.8253126056999406
2011-07-01,mst,ARG,SLV,0.7953952296555596
2011-07-01,mst,ARG,CHL,0.704922379333483
2011-07-01,mst,BRA,PAN,0.9494811245951887
2011-07-01,mst,BRA,COL,0.9263191238995445
2011-07-01,mst,BRA,MEX,0.9030224252600215
2011-07-01,mst,COL,PER,0.8792629391860828
2011-07-01,mst,DOM,SLV,0.6206271997058403
2011-07-01,mst,ECU,SLV,0.5945760794988972
2011-07-01,mst,MEX,URY,0.8728867575128759
2011-10-01,corr,ARG,BRA,0.8775066880631343
2011-10-01,corr,ARG,CHL,0.76865777006821
2011-10-01,corr,ARG,COL,0.8097953554639198
2011-10-01,corr,ARG,DOM,0.7733641824142274
2011-10-01,corr,ARG,MEX,0.8891856894290228
2011-10-01,corr,ARG,PAN,0.8316767155228065
2011-10-01,corr,ARG,PER,0.7591651894354308
2011-10-01,corr,ARG,SLV,0.8523923694298907
2011-10-01,corr,ARG,URY,0.877151447680754
2011-10-01,corr,BRA,CHL,0.6971012574347225
2011-10-01,corr,BRA,COL,0.9507697874527413
2011-10-01,corr,BRA,DOM,0.7315877510709935
2011-10-01,corr,BRA,MEX,0.9493786243963708
2011-10-01,corr,BRA,PAN,0.9659939574153098
2011-10-01,corr,BRA,PER,0.8979638929868294
2011-10-01,corr,BRA,SLV,0.8116154892142016
2011-10-01,corr,BRA,URY,0.8990606188824638
2011-10-01,corr,CHL,COL,0.6485419084650994
2011-10-01,corr,CHL,DOM,0.8209191889509192
2011-10-01,corr,CHL,MEX,0.694015032175546
2011-10-01,corr,CHL,PAN,0.6213091519138125
2011-10-01,corr,CHL,PER,0.6159160338112286
2011-10-01,corr,CHL,SLV,0.6935565870743248
2011-10-01,corr,CHL,URY,0.6856586342645149
2011-10-01,corr,COL,DOM,0.7345912658462499
2011-10-01,corr,COL,MEX,0.9410357671892291
2011-10-01,corr,COL,PAN,0.9250563586889181
2011-10-01,corr,COL,PER,0.8957789360972148
2011-10-01,corr,COL,SLV,0.7555085880569886
2011-10-01,corr,COL,URY,0.8850079656694695
2011-10-01,corr,DOM,MEX,0.748644048375568
2011-10-01,corr,DOM,PAN,0.6828593478765279
2011-10-01,corr,DOM,PER,0.5792262969282599
2011-10-01,corr,DOM,SLV,0.7844597459008086
2011-10-01,corr,DOM,URY,0.7768799972165346
2011-10-01,corr,ECU,SLV,0.43403538664757874
2011-10-01,corr,MEX,PAN,0.8904024504202822
2011-10-01,corr,MEX,PER,0.8814006959354017
2011-10-01,corr,MEX,SLV,0.871886405647573
2011-10-01,corr,MEX,URY,0.9273032548439196
2011-10-01,corr,PAN,PER,0.8718424490021968
2011-10-01,corr,PAN,SLV,0.7607147862423015
2011-10-01,corr,PAN,URY,0.8795088960142199
2011-10-01,corr,PER,SLV,0.7214041943061206
2011-10-01,corr,PER,URY,0.8244866672478024
2011-10-01,corr,SLV,URY,0.8443358893259034
2011-10-01,partial,ARG,BRA,0.5311632402414398
2011-10-01,partial,ARG,CHL,0.7539132728135913
2011-10-01,partial,ARG,COL,0.4678205359621349
2011-10-01,partial,ARG,MEX,0.7031408199142555
2011-10-01,partial,ARG,PAN,0.518491036795253
2011-10-01,partial,BRA,CHL,0.46547632347258
2011-10-01,partial,BRA,COL,0.8207056527980184
2011-10-01,partial,BRA,ECU,0.5694672329385732
2011-10-01,partial,BRA,MEX,0.7715735164736008
2011-10-01,partial,BRA,PAN,0.8810880068588611
2011-10-01,partial,BRA,PER,0.6402406464289869
2011-10-01,partial,CHL,MEX,0.5885341114602349
2011-10-01,partial,COL,ECU,0.6354189363169692
2011-10-01,partial,COL,MEX,0.7615320372527676
2011-10-01,partial,COL,PAN,0.7441475654284255
2011-10-01,partial,COL,PER,0.6634505625904792
2011-10-01,partial,DOM,ECU,0.5052152784344437
2011-10-01,partial,ECU,PAN,0.45331033480071237
2011-10-01,partial,ECU,PER,0.4221240214690169
2011-10-01,partial,MEX,PAN,0.6007433497002727
2011-10-01,partial,MEX,PER,0.5482575833381734
2011-10-01,partial,PAN,PER,0.576710433605444
2011-10-01,mst,ARG,MEX,0.8891856894290228
2011-10-01,mst,BRA,PAN,0.9659939574153098
2011-10-01,mst,BRA,COL,0.9507697874527413
2011-10-01,mst,BRA,MEX,0.9493786243963708
2011-10-01,mst,BRA,PER,0.8979638929868294
2011-10-01,mst,CHL,DOM,0.8209191889509192
2011-10-01,mst,DOM,SLV,0.7844597459008086
2011-10-01,mst,ECU,SLV,0.43403538664757874
2011-10-01,mst,MEX,URY,0.9273032548439196
2011-10-01,mst,MEX,SLV,0.871886405647573
2012-01-01,corr,ARG,BRA,0.8964462119606164
2012-01-01,corr,ARG,CHL,0.7898835976509517
2012-01-01,corr,ARG,COL,0.8575919829432967
2012-01-01,corr,ARG,DOM,0.7970311492069552
2012-01-01,corr,ARG,MEX,0.8927085995380765
2012-01-01,corr,ARG,PAN,0.8504319399441287
2012-01-01,corr,ARG,PER,0.807119475335403
2012-01-01,corr,ARG,SLV,0.8458858941390869
2012-01-01,corr,ARG,URY,0.8923190864263921
2012-01-01,corr,BRA,CHL,0.6956309602659019
2012-01-01,corr,BRA,COL,0.962707688953929
2012-01-01,corr,BRA,DOM,0.713360592502168
2012-01-01,corr,BRA,MEX,0.9595686639072478
2012-01-01,corr,BRA,PAN,0.9626140631468261
2012-01-01,corr,BRA,PER,0.9075646102528695
2012-01-01,corr,BRA,SLV,0.8200951073321883
2012-01-01,corr,BRA,URY,0.9208254654632549
2012-01-01,corr,CHL,COL,0.6766097088269684
2012-01-01,corr,CHL,DOM,0.816868517400858
2012-01-01,corr,CHL,MEX,0.705358915571342
2012-01-01,corr,CHL,PAN,0.6231887686465929
2012-01-01,corr,CHL,PER,0.6326240322109449
2012-01-01,corr,CHL,SLV,0.7032448441628643
2012-01-01,corr,CHL,URY,0.7134898254318812
2012-01-01,corr,COL,DOM,0.7277159937586041
2012-01-01,corr,COL,MEX,0.9627568606873333
2012-01-01,corr,COL,PAN,0.9214173698031963
2012-01-01,corr,COL,PER,0.9039643537384247
2012-01-01,corr,COL,SLV,0.7869494063354143
2012-01-01,corr,COL,URY,0.9056491073641635
2012-01-01,corr,DOM,MEX,0.7454705811987102
2012-01-01,corr,DOM,PAN,0.6657563775583908
2012-01-01,corr,DOM,PER,0.5857383921335915
2012-01-01,corr,DOM,SLV,0.7979452138703715
2012-01-01,corr,DOM,URY,0.7847258963627989
2012-01-01,corr,MEX,PAN,0.9055674748465541
2012-01-01,corr,MEX,PER,0.8976677157122567
2012-01-01,corr,MEX,SLV,0.8790784870196
2012-01-01,corr,MEX,URY,0.9346598288604218
2012-01-01,corr,PAN,PER,0.8597761173890094
2012-01-01,corr,PAN,SLV,0.7903604679098611
2012-01-01,corr,PAN,URY,0.8945497804973102
2012-01-01,corr,PER,SLV,0.7429794106601317
2012-01-01,corr,PER,URY,0.8582418441574912
2012-01-01,corr,SLV,URY,0.8736939798186594
2012-01-01,partial,ARG,BRA,0.4920957669867466
2012-01-01,partial,ARG,CHL,0.7565796001610948
2012-01-01,partial,ARG,MEX,0.6960522843983907
2012-01-01,partial,ARG,PAN,0.5305628125242391
2012-01-01,partial,BRA,CHL,0.4408603053919653
2012-01-01,partial,BRA,COL,0.8096945832448939
2012-01-01,partial,BRA,ECU,0.4392182178439716
2012-01-01,partial,BRA,MEX,0.7904149624369677
2012-01-01,partial,BRA,PAN,0.8446760564290122
2012-01-01,partial,BRA,PER,0.5657748257043927
2012-01-01,partial,CHL,MEX,0.596774885104001
2012-01-01,partial,COL,ECU,0.5187442161421406
2012-01-01,partial,COL,MEX,0.772399964355958
2012-01-01,partial,COL,PAN,0.6537750032882245
2012-01-01,partial,COL,PER,0.5921802015527389
2012-01-01,partial,DOM,ECU,0.4594820120878542
2012-01-01,partial,ECU,URY,0.4488929442946985
2012-01-01,partial,MEX,PAN,0.6114091051642268
2012-01-01,partial,MEX,PER,0.469036071337419
2012-01-01,partial,PAN,PER,0.4086014728708133
2012-01-01,mst,ARG,BRA,0.8964462119606164
2012-01-01,mst,BRA,COL,0.962707688953929
2012-01-01,mst,BRA,PAN,0.9626140631468261
2012-01-01,mst,BRA,PER,0.9075646102528695
2012-01-01,mst,CHL,DOM,0.816868517400858
2012-01-01,mst,COL,MEX,0.9627568606873333
2012-01-01,mst,DOM,SLV,0.7979452138703715
2012-01-01,mst,ECU,SLV,0.36327412523352287
2012-01-01,mst,MEX,URY,0.9346598288604218
2012-01-01,mst,MEX,SLV,0.8790784870196
2012-04-01,corr,ARG,BRA,0.8714670196293036
2012-04-01,corr,ARG,CHL,0.7410583712452516
2012-04-01,corr,ARG,COL,0.8091044577247951
2012-04-01,corr,ARG,DOM,0.748579645129823
